"id";"itemTime";"RT";"trial.";"value";"access";"observation";"bin0";"bin1";"bin2";"bin3";"bin4";"bin5";"bin6";"bin7";"bin8";"bin9";"bin10"
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";126817;2;101;10;1;0;0.95;0;0;0;0;0;0;0;0;0
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";167935;3;93;9;3;0;0;0;0.7;0.68;0;0;0;0;0;0
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";226019;4;53;5;3;0.03;0;0;0.76;0.74;0.75;0.73;0.71;0.49;0;0
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";279663;5;20;2;0;0.5;0.74;0.72;0.71;0.71;0.74;0.5;0.5;0.25;0;0.05
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";310589;6;21;2;1;0;0.67;0.7;0.72;0.71;0.67;0.5;0.5;0.5;0.28;0.04
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";343512;7;102;10;2;0.04;0.02;0.74;0.74;0.71;0.71;0.71;0.69;0.68;0.7;0.5
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";383897;8;52;5;2;0.06;0.01;0.71;0.71;0.68;0.71;0.68;0.5;0.02;0.03;0.04
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";435292;9;104;10;4;0.05;0.01;0.01;0.01;0.99;0;0;0;0;0;0
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";480433;10;92;9;2;0.04;0.04;0.79;0.79;0.02;0.06;0.05;0.04;0.03;0.08;0.08
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";515487;11;77;7;7;0.04;0.01;0;0.04;0.05;0.04;0.02;0.77;0.78;0.74;0.5
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";546527;12;76;7;6;0;0.03;0.03;0.04;0.03;0.03;0.73;0.76;0.72;0.5;0.01
"53df75571d14ec99d590c40c7e6aebba8d506197df2c19929a851dd82634f222";"1,48E+12";574334;13;66;6;6;0.02;0.01;0.03;0.03;0.02;0.04;0.78;0.76;0.73;0.74;0.5
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";74143;1;50;5;0;0.32;0.32;0.34;0.55;0.6;0.74;0;0;0;0;0
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";158176;2;94;9;4;0;0;0;0;0.73;0.81;0;0;0.01;0;0
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";304978;3;71;7;1;0;0.66;0.66;0.37;0.23;0;0;0;0;0;0
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";372247;4;64;6;4;0;0;0;0;0.31;0.7;0.62;0.36;0.16;0;0
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";429314;5;86;8;6;0.01;0.01;0;0;0;0;0.33;0.6;0.37;0.01;0.01
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";470724;6;65;6;5;0.04;0.01;0.01;0.02;0.02;0.19;0.54;0.71;0.54;0.34;0.01
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";504634;7;84;8;4;0.01;0.01;0.03;0.02;0.23;0.61;0.24;0.02;0.03;0.03;0.02
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";539067;8;60;6;0;0.26;0.45;0.67;0.46;0.25;0;0.01;0;0;0.02;0.02
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";573707;9;102;10;2;0.01;0.01;0.95;0.01;0;0;0;0.02;0.01;0.01;0.03
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";615634;10;81;8;1;0;0.37;0.7;0.39;0.01;0;0;0;0;0;0
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";650630;11;88;8;8;0.02;0.03;0.02;0.01;0.02;0;0.02;0;0.44;0.43;0.24
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";720041;12;63;6;3;0;0;0;0.24;0.65;0.74;0.42;0.23;0.02;0.01;0.03
"b0dc83b2de12421c713d17119659df324e6930bc77d18faee11ce172b5fc9d4b";"1,48E+12";766358;13;96;9;6;0;0;0.03;0;0;0;0.64;0.65;0.03;0.03;0.02
"e760dad1fd0714e17b6017e6ec33224fcdca78038114b743ed7a728c39b0808a";"1,48E+12";119567;1;43;4;3;0;0;0;0.15;0.29;0.45;0.58;0.63;0.27;0.15;0
"e760dad1fd0714e17b6017e6ec33224fcdca78038114b743ed7a728c39b0808a";"1,48E+12";152664;2;101;10;1;0;0.99;0;0;0;0;0;0;0;0;0
"e760dad1fd0714e17b6017e6ec33224fcdca78038114b743ed7a728c39b0808a";"1,48E+12";197519;3;81;8;1;0;0.19;0.45;0.46;0;0;0;0;0;0;0
"e760dad1fd0714e17b6017e6ec33224fcdca78038114b743ed7a728c39b0808a";"1,48E+12";288481;4;31;3;1;0;0.15;0.33;0.44;0.68;0.51;0.45;0.21;0.13;0;0
