"id","itemTime","trialnumber","kind","expression","access","observation","state","RT","value"
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",2,"f","certainly",NA,NA,10,7557,NA
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",3,"c","certainlyNot",6,0,NA,12252,60
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",4,"f","probably",NA,NA,6,6990,NA
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",5,"c","certainly",8,6,NA,8014,86
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",6,"f","certainlyNot",NA,NA,0,7101,NA
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",7,"c","probablyNot",6,2,NA,16113,62
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",8,"f","probablyNot",NA,NA,3,8800,NA
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",9,"c","probably",6,4,NA,12028,64
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",10,"f","possibly",NA,NA,5,5133,NA
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",1,"c","possibly",6,3,NA,10877,63
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",2,"f","certainly",NA,NA,8,9906,NA
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",3,"c","probablyNot",5,2,NA,7163,52
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",4,"f","probablyNot",NA,NA,3,7186,NA
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",5,"c","certainly",8,8,NA,6219,88
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",6,"f","possibly",NA,NA,9,3293,NA
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",7,"c","probably",5,3,NA,33795,53
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",8,"f","probably",NA,NA,6,2827,NA
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",9,"c","certainlyNot",4,0,NA,9302,40
"bbab1a32d83b0bace884611f6c9731968572ffb5340394bd38db810f88b7529d","1,48E+12",10,"f","certainlyNot",NA,NA,1,2572,NA
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",1,"c","probablyNot",8,5,NA,32255,85
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",2,"f","certainly",NA,NA,5,12504,NA
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",3,"c","certainlyNot",8,5,NA,19873,85
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",4,"f","probably",NA,NA,5,5507,NA
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",5,"c","probably",6,2,NA,12858,62
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",6,"f","possibly",NA,NA,5,3733,NA
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",7,"c","possibly",7,3,NA,24173,73
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",8,"f","certainlyNot",NA,NA,5,2240,NA
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",9,"c","certainly",7,2,NA,21765,72
"9552c596ca0d160baa1d86d395d1da48d19eacd39ed538de0901457130b5444f","1,48E+12",10,"f","probablyNot",NA,NA,5,2502,NA
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",1,"c","certainlyNot",6,0,NA,24873,60
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",2,"f","possibly",NA,NA,5,11329,NA
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",3,"c","probablyNot",6,2,NA,7235,62
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",4,"f","certainly",NA,NA,9,9975,NA
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",5,"c","certainly",7,7,NA,14504,77
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",6,"f","probably",NA,NA,7,6155,NA
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",7,"c","probably",6,4,NA,8146,64
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",8,"f","probablyNot",NA,NA,3,6730,NA
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",9,"c","possibly",6,3,NA,6015,63
"b0cb8af0d2bc331f7ce5a19694e4d84f18ef51b7f84a15ce737967b82cbb599f","1,48E+12",10,"f","certainlyNot",NA,NA,1,5899,NA
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",1,"c","possibly",5,5,NA,15374,55
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",2,"f","possibly",NA,NA,5,47903,NA
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",3,"c","certainlyNot",7,2,NA,27320,72
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",4,"f","probably",NA,NA,8,9591,NA
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",5,"c","probablyNot",7,1,NA,10465,71
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",6,"f","certainly",NA,NA,8,4861,NA
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",7,"c","probably",8,6,NA,10757,86
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",8,"f","certainlyNot",NA,NA,3,12591,NA
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",9,"c","certainly",8,7,NA,21576,87
"8f3ede064bbb0186de499649720514e469b09009b8ca128842c191c7a58c8b5f","1,48E+12",10,"f","probablyNot",NA,NA,2,6605,NA
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",1,"c","possibly",6,2,NA,17777,62
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",2,"f","certainlyNot",NA,NA,6,10595,NA
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",3,"c","certainlyNot",8,6,NA,16501,86
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",4,"f","possibly",NA,NA,5,6593,NA
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",5,"c","probably",6,1,NA,14195,61
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",6,"f","certainly",NA,NA,5,6470,NA
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",7,"c","probablyNot",6,5,NA,10013,65
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",8,"f","probably",NA,NA,6,5731,NA
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",9,"c","certainly",8,3,NA,7419,83
"ac6f08b2864928ca246874a3a730859303476b4bb5d9d04c9d1edc22518a925f","1,48E+12",10,"f","probablyNot",NA,NA,6,2926,NA
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",1,"c","certainly",7,4,NA,7330,74
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",2,"f","certainlyNot",NA,NA,6,5173,NA
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",3,"c","probably",6,6,NA,17782,66
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",4,"f","probably",NA,NA,4,2686,NA
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",5,"c","certainlyNot",7,2,NA,7494,72
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",6,"f","certainly",NA,NA,6,18830,NA
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",7,"c","probablyNot",6,2,NA,23590,62
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",8,"f","probablyNot",NA,NA,3,7854,NA
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",9,"c","possibly",7,4,NA,21325,74
"227d98a91cbe9800b2846a048d0aaf80b8af428283be3b7ccea62c396e599966","1,48E+12",10,"f","possibly",NA,NA,6,75670,NA
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",1,"c","probably",3,1,NA,68696,31
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",2,"f","certainly",NA,NA,5,23967,NA
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",3,"c","possibly",3,3,NA,27871,33
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",4,"f","probablyNot",NA,NA,4,24081,NA
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",5,"c","certainlyNot",4,4,NA,28854,44
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",6,"f","probably",NA,NA,6,16673,NA
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",7,"c","probablyNot",4,4,NA,28592,44
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",8,"f","certainlyNot",NA,NA,5,9360,NA
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",9,"c","certainly",5,0,NA,14977,50
"6f8dad84a79c1c7d236f8c74a397397f483c090ecd01e8c24f899d9430bb23e6","1,48E+12",10,"f","possibly",NA,NA,5,11306,NA
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",1,"c","certainly",5,3,NA,12764,53
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",2,"f","certainlyNot",NA,NA,3,11284,NA
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",3,"c","certainlyNot",4,1,NA,9356,41
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",4,"f","probably",NA,NA,4,6416,NA
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",5,"c","possibly",6,2,NA,11198,62
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",6,"f","probablyNot",NA,NA,3,4968,NA
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",7,"c","probablyNot",7,2,NA,6670,72
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",8,"f","certainly",NA,NA,4,3641,NA
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",9,"c","probably",4,2,NA,6466,42
"84e2e0bc85c80c258573c8b105f89e43d9c634b3d16c13b1de62e4fa50c11cce","1,48E+12",10,"f","possibly",NA,NA,6,3478,NA
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",1,"c","certainlyNot",10,10,NA,15840,1010
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",2,"f","certainly",NA,NA,10,7339,NA
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",3,"c","probablyNot",5,4,NA,12319,54
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",4,"f","probablyNot",NA,NA,3,8436,NA
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",5,"c","certainly",6,3,NA,8935,63
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",6,"f","probably",NA,NA,8,6889,NA
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",7,"c","possibly",5,5,NA,8838,55
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",8,"f","certainlyNot",NA,NA,0,7391,NA
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",9,"c","probably",6,3,NA,8471,63
"826c81a987019b72a1de7ea3de9d870476c4dffa539d9bf9904aad670113798e","1,48E+12",10,"f","possibly",NA,NA,5,6078,NA
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",1,"c","certainlyNot",8,1,NA,15884,81
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",2,"f","certainly",NA,NA,8,9575,NA
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",3,"c","probablyNot",7,3,NA,12140,73
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",4,"f","probably",NA,NA,4,7242,NA
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",5,"c","probably",7,4,NA,26318,74
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",6,"f","certainlyNot",NA,NA,6,3689,NA
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",7,"c","possibly",6,3,NA,6634,63
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",8,"f","possibly",NA,NA,5,2718,NA
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",9,"c","certainly",8,6,NA,8343,86
"455c4495746a9cf380e5c36b4daa9fce9879aaf9efeca6e532fef7fb4157cc0d","1,48E+12",10,"f","probablyNot",NA,NA,7,3274,NA
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",1,"c","certainly",6,3,NA,13587,63
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",2,"f","probably",NA,NA,5,6717,NA
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",3,"c","certainlyNot",4,2,NA,6458,42
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",4,"f","possibly",NA,NA,5,3240,NA
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",5,"c","probably",8,4,NA,6205,84
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",6,"f","certainly",NA,NA,9,9185,NA
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",7,"c","probablyNot",6,2,NA,19662,62
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",8,"f","probablyNot",NA,NA,4,2798,NA
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",9,"c","possibly",4,2,NA,5354,42
"026010bcf6af2ef7a02a869f65cb9cc466f7dd6da20c5a4f4733144b20559543","1,48E+12",10,"f","certainlyNot",NA,NA,1,7357,NA
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",1,"c","probablyNot",8,2,NA,12446,82
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",2,"f","probablyNot",NA,NA,2,27887,NA
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",3,"c","possibly",8,6,NA,13046,86
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",4,"f","probably",NA,NA,6,7959,NA
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",5,"c","certainly",8,8,NA,10559,88
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",6,"f","possibly",NA,NA,5,7752,NA
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",7,"c","probably",8,5,NA,8910,85
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",8,"f","certainly",NA,NA,10,3119,NA
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",9,"c","certainlyNot",8,0,NA,6687,80
"3a275a92f6d416a16a5bd13d3ef4ea962c554e4ae795d6409090ebc0f545e0ec","1,48E+12",10,"f","certainlyNot",NA,NA,0,3239,NA
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",1,"c","certainlyNot",10,0,NA,19404,100
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",2,"f","certainly",NA,NA,10,8492,NA
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",3,"c","possibly",6,3,NA,11983,63
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",4,"f","possibly",NA,NA,5,3489,NA
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",5,"c","probablyNot",5,2,NA,12659,52
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",6,"f","certainlyNot",NA,NA,3,8028,NA
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",7,"c","probably",7,4,NA,9903,74
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",8,"f","probably",NA,NA,7,8325,NA
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",9,"c","certainly",10,10,NA,7498,1010
"19e3b761822c51040566b947af2d4dbf65baf2473422104aeb8a60a665b15346","1,48E+12",10,"f","probablyNot",NA,NA,10,2889,NA
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",1,"c","certainly",7,2,NA,22036,72
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",2,"f","probably",NA,NA,6,26070,NA
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",3,"c","probablyNot",4,1,NA,41925,41
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",4,"f","possibly",NA,NA,5,30302,NA
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",5,"c","probably",6,3,NA,153141,63
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",6,"f","certainly",NA,NA,7,29902,NA
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",7,"c","possibly",6,3,NA,19950,63
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",8,"f","certainlyNot",NA,NA,2,16214,NA
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",9,"c","certainlyNot",6,0,NA,32525,60
"485552ce417f0a1723efeedf7e88a1206662f6dfc62fcdb15751b5cb42bef459","1,48E+12",10,"f","probablyNot",NA,NA,3,16502,NA
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",1,"c","certainly",5,3,NA,14318,53
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",2,"f","certainly",NA,NA,7,6367,NA
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",3,"c","probablyNot",4,1,NA,10647,41
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",4,"f","possibly",NA,NA,4,2537,NA
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",5,"c","possibly",3,2,NA,7618,32
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",6,"f","probablyNot",NA,NA,6,4131,NA
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",7,"c","probably",6,4,NA,6171,64
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",8,"f","probably",NA,NA,6,5280,NA
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",9,"c","certainlyNot",6,1,NA,6351,61
"7b3443ef36bede17fe32748c3d1d88f79f1c0b269b10bce5dcc820ffe726dfc7","1,48E+12",10,"f","certainlyNot",NA,NA,2,2168,NA
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",1,"c","possibly",3,1,NA,16641,31
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",2,"f","probably",NA,NA,7,10757,NA
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",3,"c","certainly",9,9,NA,6613,99
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",4,"f","possibly",NA,NA,5,5987,NA
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",5,"c","probably",7,5,NA,16751,75
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",6,"f","probablyNot",NA,NA,3,6877,NA
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",7,"c","probablyNot",6,2,NA,37633,62
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",8,"f","certainly",NA,NA,10,8904,NA
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",9,"c","certainlyNot",8,0,NA,10454,80
"5d1b7010e327752eceaca4fd68f9ef6969436f3bf11670bce63c124893e1c47e","1,48E+12",10,"f","certainlyNot",NA,NA,1,6145,NA
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",1,"c","possibly",2,1,NA,14453,21
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",2,"f","certainlyNot",NA,NA,0,6520,NA
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",3,"c","certainlyNot",6,0,NA,12580,60
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",4,"f","certainly",NA,NA,9,12813,NA
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",5,"c","certainly",6,6,NA,10364,66
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",6,"f","probably",NA,NA,7,5225,NA
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",7,"c","probablyNot",4,1,NA,6777,41
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",8,"f","probablyNot",NA,NA,3,4293,NA
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",9,"c","probably",4,3,NA,6983,43
"c90117c9712685922843d5852a8ecbaeb5e2746cf630f3018fc6c4ea3d922acd","1,48E+12",10,"f","possibly",NA,NA,4,7173,NA
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",1,"c","probably",3,2,NA,8553,32
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",2,"f","probablyNot",NA,NA,6,6289,NA
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",3,"c","certainlyNot",4,1,NA,12781,41
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",4,"f","certainly",NA,NA,7,7756,NA
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",5,"c","probablyNot",6,3,NA,12438,63
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",6,"f","probably",NA,NA,3,9542,NA
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",7,"c","possibly",7,5,NA,9623,75
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",8,"f","possibly",NA,NA,6,6721,NA
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",9,"c","certainly",3,2,NA,9184,32
"804eb5058d1c80e6d01f826f8a33dc9e1a2cd48a4562e152b61125be1a8f818a","1,48E+12",10,"f","certainlyNot",NA,NA,6,10759,NA
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",1,"c","probably",7,7,NA,6931,77
